id,property_type,sector,price,bedRoom,bathroom,balcony,agePossession,built_up_area,servant_room,store_room,furnishing_type,luxury_category,floor_category,img,society,near_locatio
1971,flat,sector 37d,1.72,3.0,3.0,3,Relatively New,1373.0,0.0,0.0,semifurnished,Low,Mid Floor,static/data/81.jpg,Bptp Terra,"{'Euro International School': '0.53 Km', 'Dwarka Expressway': '1.4 Km', 'DPG Institute of Technology': '6.7 Km', 'SkyJumper Trampoline Park': '9.5 Km', 'Medanta -The Medicity': '10 Km', 'Holiday Inn Sector 90': '10.3 Km', 'DLF Corporate Greens': '9.6 Km', 'Golf Course Extension Road': '13.2 Km', 'Airia Mall': '15.8 Km', 'Indira Gandhi International Airport': '24.3 Km', 'Amma Hospital': '1 Km'}"
1972,flat,sector 86,1.55,3.0,3.0,3+,Relatively New,1500.0,0.0,0.0,furnished,High,High Floor,static/data/82.jpg,Dlf The Skycourt,"{'Holiday Inn Hotel Sector 90': '1.7 Km', 'Rao Bharat Singh International School': '2.3 Km', 'Aarvy Healthcare': '3.2 Km', 'NH-8, Imt Manesar': '8.7 Km', 'Imt Manesar': '5.9 Km', 'Sapphire 83 Mall': '6.1 Km', 'National Tennis Academy Sector 98': '7.2 Km', 'DPG Institute of Technology': '13.3 Km', 'Indira Gandhi International Airport': '31.6 Km', 'Aapno Ghar': '9.4 Km'}"
1973,flat,sector 89,1.7,3.0,3.0,3+,Under Construction,1944.0,0.0,0.0,unfurnished,Medium,Mid Floor,static/data/83.jpg,Ats Marigold,"{'Dwarka Expy, Sector 88': '1.5 KM', 'Genesis Hospital': '4 KM', 'Euro Int School, Sector 37D, Gurugram': '5.1 KM', 'Reliance Trends Newtown Square Mall': '5.9 KM', 'SGT University': '9 KM', 'Indira Gandhi Intl Airport': '30.2 KM'}"
1974,flat,sector 37d,0.68,2.0,2.0,3,New Property,644.0,0.0,0.0,unfurnished,Medium,Mid Floor,static/data/84.jpg,Signature Global City,"{'Dwarka Expressway': '3.6 Km', 'Pataudi Road': '6 Km', 'Genesis Hospital Sector 84': '7.1 Km', 'DPGITM Engineering College Sector 34': '8.4 Km', 'Sapphire 83 Mall Sector 83': '8.6 Km', 'Holiday Inn Hotel Sector 90': '8.7 Km', 'SkyJumper Trampoline Park Gurgaon': '10.2 Km', 'National Tennis Academy Sector 98': '11.7 Km', 'NH-8 Delhi Jaipur Highway': '14.9 Km', 'Indira Gandhi International Airport': '26.6 Km'}"
1975,flat,sohna road,0.95,2.0,2.0,3,Under Construction,1131.0,0.0,0.0,unfurnished,Low,Mid Floor,static/data/85.jpg,Eldeco Accolade,"{'Sohna Road': '0.1 Km', 'Damdama More': '1 Km', 'Civil Hospital': '1.4 Km', 'GD Goenka World School': '1.7 Km', 'K.R. Mangalam University': '2.2 Km', 'Global City Centre': '3 Km', 'Western Peripheral Expressway': '10 Km'}"
1976,flat,sector 90,1.19,3.0,3.0,2,Relatively New,1562.0,0.0,0.0,unfurnished,Medium,High Floor,static/data/86.jpg,Dlf Regal Gardens,"{'HDFC Bank, Pataudi Rd': '1.6 KM', 'Holiday Inn Gurugram Sector 90': '1.6 KM', 'SS Omnia, Sector 86': '1.9 KM', 'Canara Bank - Nawada Fatehpur': '2.2 KM', 'ICICI Bank ATM, Sector 86': '2.3 KM', 'RPS International School': '2.3 KM', 'Silver Streak Multi Speciality': '2.3 KM', 'Aarvy Healthcare Super Speciality': '2.9 KM', 'RHM Public School': '3 KM', 'Miracles Apollo Cradle Hospital': '3.2 KM', 'Minda Industries Nawada Fatehpur': '4.2 KM', 'Numberdar market, IMT Manesar': '4.2 KM', ""Sodhi's Supermarket, Sector 82"": '4.6 KM', 'M3M SCO Shop cum Office': '4.8 KM', 'State Bank of India': '5.7 KM'}"
1977,flat,sector 89,0.97,2.0,2.0,3+,New Property,1103.0,0.0,0.0,unfurnished,Low,Low Floor,static/data/87.jpg,Smart World Gems,"{'Genesis Hospital Sector 84': '2.2 Km', 'Dwarka Expressway': '2.9 Km', 'RPS International School': '3.4 Km', 'Holiday Inn Gurugram Sector 90': '4.1 Km', 'Sant Soordas Sihi Metro Station': '5.1 Km', 'Pataudi Road': '8.5 Km', 'National Tennis Academy Sector 98': '8.7 Km', 'IMT Manesar': '9.5 Km', 'NH-8': '9.5 Km', 'Gurgaon Railway Station': '12.4 Km', 'De Adventure Amusement Park': '15 Km', 'KMP Expressway': '15.4 Km', 'Vatika Business Park Sector 49': '17 Km', 'Airia Mall': '17 Km'}"
1978,house,sector 50,6.5,5.0,6.0,0,Moderately Old,3000.0,0.0,0.0,unfurnished,Low,Low Floor,static/data/88.jpg,Independent,"{'Delhi International Airport': '34 minutes drive', 'AIIMS': '26 minutes drive', 'The Hive': '5 minutes drive', 'Gurugram Rd': 'In close proximity', 'JMS Marine Square': '8 minutes drive', 'Stymerra Chowk': '8 minutes drive', 'Sector 102 Dhankot': '5 minutes drive', 'Shri Hanuman Ji Mandir': '5 minutes drive', 'MCC Cricket Ground Dhankot': '6 minutes drive', 'KFG Sports Club': '8 minutes drive', 'Signature Hospital': '10 minutes drive', 'Prime Scholars Int. School': 'In close proximity'}"
1979,flat,sector 82,0.94,2.0,2.0,2,Relatively New,1299.0,0.0,0.0,semifurnished,Medium,High Floor,static/data/89.jpg,Vatika The Seven Lamps,"{'SS Omnia Mall': '3.3 Km', 'Nakhrola Stadium': '3.4 Km', 'Hyatt Regency Gurgaon': '3.9 Km', 'Arc Multi Speciality Hospital': '4.1 Km', 'Knowledge Tree World School': '4.4 Km', 'IMT Manesar': '8.8 Km', 'DPG Institute of Technology': '10.7 Km', 'SkyJumper Trampoline Park': '12.5 Km', 'Golf Course Ext Rd': '15 Km', 'Indira Gandhi International Airport': '28.9 Km'}"
1980,flat,sector 84,0.73,2.0,2.0,3+,Relatively New,1026.0,0.0,1.0,unfurnished,High,Mid Floor,static/data/90.jpg,Antriksh Heights,"{'Society Park': '2 mins', 'MatriKiran High School': '11 mins', 'Old Bengali Market': '4 mins'}"
1981,house,sector 7,2.25,3.0,3.0,2,Old Property,1440.0,0.0,0.0,semifurnished,Low,Low Floor,static/data/91.jpg,Independent,"{'Delhi International Airport': '34 minutes drive', 'AIIMS': '26 minutes drive', 'The Hive': '5 minutes drive', 'Gurugram Rd': 'In close proximity', 'JMS Marine Square': '8 minutes drive', 'Stymerra Chowk': '8 minutes drive', 'Sector 102 Dhankot': '5 minutes drive', 'Shri Hanuman Ji Mandir': '5 minutes drive', 'MCC Cricket Ground Dhankot': '6 minutes drive', 'KFG Sports Club': '8 minutes drive', 'Signature Hospital': '10 minutes drive', 'Prime Scholars Int. School': 'In close proximity'}"
1982,flat,sector 37d,1.8,4.0,3.0,3,Relatively New,1983.0,0.0,0.0,semifurnished,Medium,High Floor,static/data/92.jpg,Bptp Terra,"{'Euro International School': '0.53 Km', 'Dwarka Expressway': '1.4 Km', 'DPG Institute of Technology': '6.7 Km', 'SkyJumper Trampoline Park': '9.5 Km', 'Medanta -The Medicity': '10 Km', 'Holiday Inn Sector 90': '10.3 Km', 'DLF Corporate Greens': '9.6 Km', 'Golf Course Extension Road': '13.2 Km', 'Airia Mall': '15.8 Km', 'Indira Gandhi International Airport': '24.3 Km', 'Amma Hospital': '1 Km'}"
1983,flat,sector 33,1.15,2.0,2.0,2,Under Construction,103.0,0.0,0.0,unfurnished,Low,High Floor,static/data/93.jpg,Godrej Nature Plus,"{'K. R. Mangalam University': '1.1 KM', 'Badshahpur Sohna Rd Hwy': '1.7 KM', 'Gurjar Samrat Jaipal Khatana Marg': '2.3 KM', 'Signature Global Infinity Mall Sohna': '2.3 KM', 'Vidya Niketan Sr Sec School': '4.7 KM', 'Sanjivani Hospital': '7 KM', 'Garhi Harsaru Junction': '30.5 KM', 'Indira Gandhi Intl Airport': '35.6 KM'}"
1984,flat,sector 102,1.9,3.0,4.0,3,Relatively New,1605.0,1.0,0.0,unfurnished,Medium,High Floor,static/data/94.jpg,Adani M2k Oyster Grande,"{'Prime Scholars International School': '800 Meter', 'Dwarka Expy, Dhanwapur Village': '3 KM', 'WTC Plaza': '4.5 KM', 'Shri Balaji’s Multispeciality Hospital': '5.9 KM', 'Euro International School, Sector 37D': '6.3  KM', 'Delhi Public School, Sector 103': '2.8 KM', 'SGT University': '9 KM', 'Park Inn, Gurgaon': '10.3 KM', 'DLF World Tech Park': '13 KM', 'Star Mall': '13.7 KM', 'Indira Gandhi Intl Airport': '22.8 KM'}"
1985,flat,sector 107,0.25,1.0,1.0,0,Relatively New,318.0,0.0,0.0,unfurnished,Medium,Low Floor,static/data/95.jpg,Signature Global Solera,"{'Dwarka Expressway': '5.2 Km', 'Chirag Hospital': '5.9 Km', ""Colonel's Central Academy"": '6.8 Km', 'Gurgaon Dreamz Mall': '6.9 Km', 'The NorthCap University': '10.4 Km', 'F9 Go Karting Gurgaon': '10.9 Km', 'SkyJumper Trampoline Park Gurgaon': '12.4 Km', 'Trident Hotel Gurgaon': '15.5 Km', 'Fun N Food Village': '15.9 Km', 'DLF Golf and Country Club': '17.4 Km', 'Indira Gandhi International Airport': '21.8 Km'}"
1986,house,sector 2,5.6,8.0,6.0,3+,Moderately Old,3240.0,1.0,1.0,unfurnished,Low,Low Floor,static/data/96.jpg,Independent,"{'Delhi International Airport': '34 minutes drive', 'AIIMS': '26 minutes drive', 'The Hive': '5 minutes drive', 'Gurugram Rd': 'In close proximity', 'JMS Marine Square': '8 minutes drive', 'Stymerra Chowk': '8 minutes drive', 'Sector 102 Dhankot': '5 minutes drive', 'Shri Hanuman Ji Mandir': '5 minutes drive', 'MCC Cricket Ground Dhankot': '6 minutes drive', 'KFG Sports Club': '8 minutes drive', 'Signature Hospital': '10 minutes drive', 'Prime Scholars Int. School': 'In close proximity'}"
1987,house,sector 26,5.8,4.0,3.0,2,Relatively New,1800.0,0.0,1.0,unfurnished,Low,Low Floor,static/data/97.jpg,Independent,"{'Delhi International Airport': '34 minutes drive', 'AIIMS': '26 minutes drive', 'The Hive': '5 minutes drive', 'Gurugram Rd': 'In close proximity', 'JMS Marine Square': '8 minutes drive', 'Stymerra Chowk': '8 minutes drive', 'Sector 102 Dhankot': '5 minutes drive', 'Shri Hanuman Ji Mandir': '5 minutes drive', 'MCC Cricket Ground Dhankot': '6 minutes drive', 'KFG Sports Club': '8 minutes drive', 'Signature Hospital': '10 minutes drive', 'Prime Scholars Int. School': 'In close proximity'}"
1988,flat,sector 65,1.9,2.0,2.0,2,Relatively New,1358.0,0.0,0.0,unfurnished,Low,High Floor,static/data/98.jpg,M3m Heights,"{'M3m 65th Avenue Mall': '0.25 Km', 'DPS International School': '0.85 Km', 'Golf Course Extension Road': '1.4 Km', 'Park Hospital': '3.5 Km', 'Lemon Tree Hotel': '4.4 Km', 'Rapid Metro Sector 56': '5 Km', 'SkyJumper Trampoline Park': '5.1 Km', 'PVR Drive in Theatre': '5.7 Km', 'DPG Institute of Technology': '7.9 Km', 'Indira Gandhi International Airport': '22.8 Km', 'Gurgaon - Delhi Expy': '3.7 KM'}"
1989,flat,sector 89,1.2,3.0,3.0,3,Under Construction,1064.0,0.0,1.0,unfurnished,Medium,Mid Floor,static/data/99.jpg,Smart World Gems,"{'Genesis Hospital Sector 84': '2.2 Km', 'Dwarka Expressway': '2.9 Km', 'RPS International School': '3.4 Km', 'Holiday Inn Gurugram Sector 90': '4.1 Km', 'Sant Soordas Sihi Metro Station': '5.1 Km', 'Pataudi Road': '8.5 Km', 'National Tennis Academy Sector 98': '8.7 Km', 'IMT Manesar': '9.5 Km', 'NH-8': '9.5 Km', 'Gurgaon Railway Station': '12.4 Km', 'De Adventure Amusement Park': '15 Km', 'KMP Expressway': '15.4 Km', 'Vatika Business Park Sector 49': '17 Km', 'Airia Mall': '17 Km'}"
1990,flat,sector 102,1.95,3.0,4.0,3,Relatively New,2334.0,1.0,0.0,semifurnished,Medium,Mid Floor,static/data/100.jpg,Adani M2k Oyster Grande,"{'Prime Scholars International School': '800 Meter', 'Dwarka Expy, Dhanwapur Village': '3 KM', 'WTC Plaza': '4.5 KM', 'Shri Balaji’s Multispeciality Hospital': '5.9 KM', 'Euro International School, Sector 37D': '6.3  KM', 'Delhi Public School, Sector 103': '2.8 KM', 'SGT University': '9 KM', 'Park Inn, Gurgaon': '10.3 KM', 'DLF World Tech Park': '13 KM', 'Star Mall': '13.7 KM', 'Indira Gandhi Intl Airport': '22.8 KM'}"
1991,flat,sector 81,2.3,3.0,4.0,3+,New Property,1893.0,1.0,0.0,furnished,High,Mid Floor,static/data/101.jpg,Dlf The Ultima,"{'Miracles Apollo Cradle Hospital': '700 Meter', 'Manesar Road': '1 KM', 'Vatika Town Square-INXT': '2.7 KM', 'NH 48': '2.8 KM', 'Euro International School, Sec 84': '3.2 KM', 'Garhi Harsaru Junction': '7 KM', 'SGT University': '14.4 KM', 'Huda Metro Station (Gurugram)': '19.5 KM', 'Indira Gandhi Intl Airport': '29.4 KM'}"
1992,flat,sector 81,2.26,3.0,4.0,3+,New Property,1900.0,1.0,0.0,furnished,High,High Floor,static/data/102.jpg,Dlf The Ultima,"{'Miracles Apollo Cradle Hospital': '700 Meter', 'Manesar Road': '1 KM', 'Vatika Town Square-INXT': '2.7 KM', 'NH 48': '2.8 KM', 'Euro International School, Sec 84': '3.2 KM', 'Garhi Harsaru Junction': '7 KM', 'SGT University': '14.4 KM', 'Huda Metro Station (Gurugram)': '19.5 KM', 'Indira Gandhi Intl Airport': '29.4 KM'}"
1993,flat,sector 90,1.25,4.0,4.0,3,Relatively New,2861.0,0.0,0.0,unfurnished,High,Mid Floor,static/data/103.jpg,Shree Vardhman Flora,"{'Holiday Inn Gurugram Sector 90': '1.9 Km', 'IRIS Broadway Mall': '2.2 Km', 'Aarvy Healthcare Hospital': '2.3 Km', 'Flying Wings Badminton Academy': '2.9 Km', 'Saraswati Model School': '3.3 Km', 'Garhi Harsaru Junction': '4.4 Km', 'Dwarka Expressway': '6.8 km', 'SGT University': '11.3 km', 'Orchid Business Park': '16.7 km', 'Indira Gandhi International Airport': '30.5 Km'}"
1994,flat,sector 70,1.65,3.0,4.0,3,Relatively New,1765.0,1.0,1.0,unfurnished,Medium,High Floor,static/data/104.jpg,Shree Vardhman Victoria,"{'Golf Course Extn Road': '200 Meter', 'Sohna Road': '500 Meter', 'Tulip Violet Society, Sector 69': '1.8 KM', 'Spaze Palazo, Golf Course Ext Rd': '3.3 KM', 'Federal Bank Sector 71': '3.4 KM', 'Kunskapsskolan International': '3.4 KM', 'Southern Peripheral Rd, Gurugram': '3.5 KM', 'Ektaa Hospitals  Main Sohna Rd': '4 KM', 'Central Bank Of India Sohna Rd': '4.2 KM', 'Sanjeevani Hospital - Child Specialist': '4.2 KM', 'VATIKA BUSINESS PARK Sohna Rd': '4.2 KM', 'IndianOil, Hasanpur': '4.5 KM', 'The Medicity, Spaze iTech Park': '5 KM', 'Axis Bank, Sohna Rd': '5.6 KM', 'Airia Mall': '5.9 KM'}"
1995,flat,sector 85,1.14,2.0,2.0,3,Relatively New,1604.0,0.0,0.0,unfurnished,Low,High Floor,static/data/105.jpg,Ss The Leaf,"{'Delhi Public School Sector 84': '0.65 Km', 'Genesis Hospital Sector 84': '0.7 Km', 'Sapphire 83 Mall': '2.6 Km', 'Holiday Inn Hotel Sector 90': '3 Km', 'Dwarka Expressway': '3.8 Km', 'Central Peripheral Road': '3.9 Km', 'Nakhrola Stadium Sector 81A': '5.3 Km', 'NH 08': '8.1 Km', 'Imt Manesar': '8.1 Km', 'Pataudi Road': '9.2 Km', 'DPG Institute of Technology': '11.6 Km', 'SkyJumper Trampoline Park': '13.4 Km', 'Indira Gandhi International Airport': '29.9 Km'}"
1996,house,sector 26,15.0,4.0,4.0,3,Moderately Old,4500.0,1.0,1.0,semifurnished,Low,Mid Floor,static/data/1.jpg,Independent,"{'Delhi International Airport': '34 minutes drive', 'AIIMS': '26 minutes drive', 'The Hive': '5 minutes drive', 'Gurugram Rd': 'In close proximity', 'JMS Marine Square': '8 minutes drive', 'Stymerra Chowk': '8 minutes drive', 'Sector 102 Dhankot': '5 minutes drive', 'Shri Hanuman Ji Mandir': '5 minutes drive', 'MCC Cricket Ground Dhankot': '6 minutes drive', 'KFG Sports Club': '8 minutes drive', 'Signature Hospital': '10 minutes drive', 'Prime Scholars Int. School': 'In close proximity'}"
1997,flat,sector 79,1.72,3.0,4.0,3,New Property,2050.0,0.0,0.0,unfurnished,Low,Mid Floor,static/data/2.jpg,Bestech Altura,"{'Mount Olympus Junior School': '1 Km', 'Miracles Apollo Hospital': '4.8 Km', 'Sapphire 83 Mall': '5.4 Km', 'NH -8': '6.5 Km', 'Savoy Suites, Manesar': '6.9 Km', 'Golden Greens Golf & Resorts': '8.2 Km', 'IMT Manesar': '9.2 Km', 'Amity University Gurugram': '12 Km', 'Golf Course Extension Road': '13.6 Km', 'Indira Gandhi International Airport': '31 Km'}"
1998,house,sector 21,1.6,5.0,5.0,2,Relatively New,120.0,0.0,0.0,unfurnished,Low,Mid Floor,static/data/3.jpg,Independent,"{'Delhi International Airport': '34 minutes drive', 'AIIMS': '26 minutes drive', 'The Hive': '5 minutes drive', 'Gurugram Rd': 'In close proximity', 'JMS Marine Square': '8 minutes drive', 'Stymerra Chowk': '8 minutes drive', 'Sector 102 Dhankot': '5 minutes drive', 'Shri Hanuman Ji Mandir': '5 minutes drive', 'MCC Cricket Ground Dhankot': '6 minutes drive', 'KFG Sports Club': '8 minutes drive', 'Signature Hospital': '10 minutes drive', 'Prime Scholars Int. School': 'In close proximity'}"
1999,flat,sector 61,1.9,3.0,3.0,3,New Property,1137.0,0.0,0.0,unfurnished,Low,Low Floor,static/data/4.jpg,Smart World Orchard,"{'Golf Course Ext Road': '1.1 KM', 'Sector 55-56 Metro station': '1.9 KM', 'Bestech Central Square Mall': '2.5 KM', 'ORCHIDS The International School': '3.1 Km', 'Sushant University': '3.5 KM', 'Marengo Asia Hospitals': '8.8 KM', 'Badshahpur Sohna Rd Hwy': '12.5 KM', 'Gurgaon Railway Station': '16 KM', 'Indira Gandhi Intl Airport': '19.3 KM'}"
2000,flat,sector 84,0.84,3.0,3.0,3+,New Property,1561.0,0.0,0.0,unfurnished,Medium,Mid Floor,static/data/5.jpg,Antriksh Heights,"{'Society Park': '2 mins', 'MatriKiran High School': '11 mins', 'Old Bengali Market': '4 mins'}"
2001,flat,sector 102,2.61,3.0,3.0,3,Relatively New,2200.0,1.0,0.0,unfurnished,Low,High Floor,static/data/6.jpg,Adani M2k Oyster Grande,"{'Prime Scholars International School': '800 Meter', 'Dwarka Expy, Dhanwapur Village': '3 KM', 'WTC Plaza': '4.5 KM', 'Shri Balaji’s Multispeciality Hospital': '5.9 KM', 'Euro International School, Sector 37D': '6.3  KM', 'Delhi Public School, Sector 103': '2.8 KM', 'SGT University': '9 KM', 'Park Inn, Gurgaon': '10.3 KM', 'DLF World Tech Park': '13 KM', 'Star Mall': '13.7 KM', 'Indira Gandhi Intl Airport': '22.8 KM'}"
2002,flat,sector 92,0.78,2.0,2.0,3,Under Construction,846.0,0.0,0.0,unfurnished,Low,Low Floor,static/data/7.jpg,Signature Global City 92,"{'Royal Institute Of Science & Management': '1.4 KM', 'Pataudi Road': '3.3 KM', 'Holiday Inn Sector 90': '3.5 KM', 'RPS International School': '3.8 KM', 'Garhi Harsaru Junction': '3.9 KM', 'Aarvy Healthcare Hospital': '4 KM', 'Iris Broadway Mall': '4.8 KM', 'IMT Manesar': '6.6 KM', 'Dwarka Expressway': '6.6 KM', 'Indira Gandhi Intl Airport': '32.5 KM'}"
2003,flat,sector 113,2.35,3.0,4.0,3,Relatively New,1930.0,1.0,0.0,unfurnished,High,Mid Floor,static/data/8.jpg,La Vida By Tata Housing,"{'Bajghera Road': '550 Meter', ""Rion's Hospital"": '3.1 KM', 'Dwarka Expy': '3.8 KM', 'Bijwasan Railway Station': '4.5 KM', 'Euro International School, Sector- 109.': '6.1 KM', 'The NorthCap University': '6.7 KM', 'Dwarka Sector 21': '7.4 KM', 'Pacific D21 Mall': '7.5 KM', 'Indira Gandhi Intl Airport': '15.6 KM'}"
2004,flat,sector 91,0.87,2.0,2.0,2,Relatively New,1148.0,0.0,1.0,unfurnished,Medium,Mid Floor,static/data/9.jpg,Tarc Maceo,"{'Silver Streak Multi Speciality Hospital': '1.3 Km', 'Rao Bharat Singh International School': '1.8 Km', 'Holiday Inn Sector 90': '2.1 Km', 'Manish Gallexie 91': '2.2 Km', 'IMT Manesar': '5.2 Km', 'National Tennis Academy': '5.8 Km', 'Manesar Golf Course': '5.9 Km', 'Dwarka Expressway': '6.2 Km', 'Dronacharya College of Engineering': '9.2 Km', 'Indira Gandhi International Airport': '34.3 Km'}"
2005,flat,sector 108,2.33,3.0,3.0,3,Relatively New,1711.0,0.0,1.0,semifurnished,High,High Floor,static/data/10.jpg,Sobha City,"{'The Shikshiyan School': '2.9 KM', 'WTC Plaza': '4 KM', 'Luxus Haritma Resort': '4.2 KM', 'BSF Golf Course': '4.7 KM', 'Dwarka Expressway': '5.1 Km', 'Rions Hospital': '5.6 Km', 'Gurgaon': '5.9 KM', 'The NorthCap University': '9.2 KM', 'Dwarka Sector 21': '9.9 KM', 'Nehru Stadium': '10.7  KM', 'Fun N Food WaterPark': '12.1 KM', 'IGI Airport': '19.3 Km', 'Vasant Kunj': '20.8 KM'}"
2006,flat,sector 112,5.6,4.0,6.0,3+,Relatively New,3655.35,1.0,0.0,semifurnished,High,Mid Floor,static/data/11.jpg,Experion Windchants,"{'First Step Play School': '0.16 Km', 'Jai Sai Ram Hospital': '0.6 Km', 'Sri Ma Montessori International': '1.4 Km', 'Dwaraka Expressway': '1.2 Km', 'Gurgaon Railway Station': '5.2 Km', 'Ansal Plaza': '5.3 Km', 'IGI Airport': '16.4 Km', 'Park Hospital': '3.7 km'}"
2007,flat,sector 111,3.7,4.0,5.0,3+,Relatively New,2650.0,1.0,0.0,semifurnished,High,High Floor,static/data/12.jpg,Puri Diplomatic Greens,"{'Dwarka Expressway': '0.3 Km', 'Metro Hospital, Palam Vihar': '1.5 Km', 'Delhi': '2 Km', 'Red Roses Public School': '3.5 Km', 'The NorthCap University': '4.5 Km', 'Gurgaon Dreamz Mall': '7 Km', 'Delhi Jaipur Highway': '8 Km', 'The Oberoi, Gurgaon': '9 Km', 'Dwarka Sector 21 Metro Station': '10 Km', 'Indira Gandhi International Airport': '15 Km'}"
2008,flat,sector 77,1.09,3.0,4.0,3+,Relatively New,1833.0,1.0,0.0,semifurnished,High,Mid Floor,static/data/13.jpg,Emaar Mgf Palm Hills,"{'Narayana e Techno School': '2 Km', 'Sapphire 83 Mall': '3.4 Km', 'Hyatt Regency Gurgaon': '4.4 Km', 'Medeor Hospital, Manesar': '7.3 Km', 'De Adventure Park': '8.3 Km', 'Dwarka Expressway': '8.4 Km', 'DPG Institute of Technology': '8.9 Km', 'IMT Manesar': '10 Km', 'Sohna Road': '10.2 Km', 'Indira Gandhi International Airport': '29.5 Km'}"
2009,flat,sector 85,1.08,2.0,2.0,3,New Property,1200.0,1.0,1.0,semifurnished,High,Mid Floor,static/data/14.jpg,Ss The Leaf,"{'Delhi Public School Sector 84': '0.65 Km', 'Genesis Hospital Sector 84': '0.7 Km', 'Sapphire 83 Mall': '2.6 Km', 'Holiday Inn Hotel Sector 90': '3 Km', 'Dwarka Expressway': '3.8 Km', 'Central Peripheral Road': '3.9 Km', 'Nakhrola Stadium Sector 81A': '5.3 Km', 'NH 08': '8.1 Km', 'Imt Manesar': '8.1 Km', 'Pataudi Road': '9.2 Km', 'DPG Institute of Technology': '11.6 Km', 'SkyJumper Trampoline Park': '13.4 Km', 'Indira Gandhi International Airport': '29.9 Km'}"
2010,flat,sector 77,0.92,3.0,3.0,3,Relatively New,1602.0,0.0,0.0,semifurnished,Low,High Floor,static/data/15.jpg,Umang Winter Hills,"{'Jhankar Senior Secondary School': '1.2 Km', 'Delhi Jaipur Expressway': '2.5 Km', 'Miracles Apollo Hospital': '4.5 Km', 'Hyatt Regency Gurgaon': '5.2 Km', 'Entertainland Mall': '5.5 Km', 'Aravalli Hills': '6.5 Km', 'Eros Corporate Park': '6.6 Km', 'Singhania University, Manesar': '9.5 Km', 'Garhi Harsaru Junction': '10.5 Km', 'Indira Gandhi International Airport': '31.5 Km'}"
2011,house,sector 41,1.65,1.0,1.0,0,Moderately Old,1200.0,0.0,0.0,unfurnished,Low,Low Floor,static/data/16.jpg,Independent,"{'Delhi International Airport': '34 minutes drive', 'AIIMS': '26 minutes drive', 'The Hive': '5 minutes drive', 'Gurugram Rd': 'In close proximity', 'JMS Marine Square': '8 minutes drive', 'Stymerra Chowk': '8 minutes drive', 'Sector 102 Dhankot': '5 minutes drive', 'Shri Hanuman Ji Mandir': '5 minutes drive', 'MCC Cricket Ground Dhankot': '6 minutes drive', 'KFG Sports Club': '8 minutes drive', 'Signature Hospital': '10 minutes drive', 'Prime Scholars Int. School': 'In close proximity'}"
2012,flat,sector 60,3.0,3.0,3.0,3,Relatively New,2400.0,1.0,0.0,semifurnished,High,Mid Floor,static/data/17.jpg,Ireo Skyon,"{'Swastik Hospital Sec 66': '800 Meter', 'Adarsh Senior Secondary School': '2 KM', 'Golf Course Extension': '2.3 KM', 'International Tech Park Gurgaon,': '3 KM', 'Sector 55-56 Metro': '3.4 KM', 'Surajgarh Gurgaon, Golf Course Ext Rd': '4.1 KM', 'IGI Airport': '22.5 Km'}"
